ID,SMILES,vdW_vol,LogP_JC_cap,pKa_cap
15497,CCC(O)=CC(O)C(N)C(=O)O,170.5131007,-1.594575032,9.736891373
15511,CC(C=C(O)CO)C(N)C(=O)O,170.5131007,-1.880038421,8.250886732
15527,CC=C(CO)C(O)C(N)C(=O)O,170.5131007,-2.249799223,12.30694302
15541,CCC(=CO)C(O)C(N)C(=O)O,170.5131007,-1.501506867,7.839626698
15551,CC(C(=CO)CO)C(N)C(=O)O,170.5131007,-1.942877716,7.839144391
15559,CC(O)=CCC(O)C(N)C(=O)O,170.5131007,-1.828436222,10.36114894
15569,CC(O)=CC(CO)C(N)C(=O)O,170.5131007,-2.228250344,10.28631604
15581,CC(=CCO)C(O)C(N)C(=O)O,170.5131007,-2.249799223,12.31087439
15583,CC(=CO)C(CO)C(N)C(=O)O,170.5131007,-2.057228449,8.255938104
15601,NC(CCC(=CO)CO)C(=O)O,170.5131007,-1.863281877,7.91582037
15607,NC(CC=C(CO)CO)C(=O)O,170.5131007,-2.611574233,12.75389377
15619,NC(CCC=C(O)CO)C(=O)O,170.5131007,-1.800442582,8.327962059
15629,NC(CCC(O)=CCO)C(=O)O,170.5131007,-1.956350042,9.736467678
15641,NC(CCCC(O)=CO)C(=O)O,170.5131007,-1.208057686,7.495774211
15643,NC(CC=C(O)CCO)C(=O)O,170.5131007,-2.185051508,9.738143962
15647,NC(CC(=CCO)CO)C(=O)O,170.5131007,-2.611574233,12.74884171
15649,NC(CC(=CO)CCO)C(=O)O,170.5131007,-2.019189337,8.256328032
15661,C=CC[C@](O)(CO)C(N)C(=O)O,170.5131007,-2.076696426,12.24381637
15667,C=C[C@](O)(CCO)C(N)C(=O)O,170.5131007,-2.305397892,12.26742262
15671,C=CC(CO)(CO)C(N)C(=O)O,170.5131007,-2.498596823,12.56830668
15679,C=C(CO)[C@@](C)(O)C(N)C(=O)O,170.5131007,-2.35585755,12.26968031
15683,C=C(C)[C@](O)(CO)C(N)C(=O)O,170.5131007,-2.12199636,12.11819711
15727,C[C@@](O)(CC=CO)C(N)C(=O)O,170.5131007,-1.620198931,8.525146592
15731,C[C@@](O)(C=CCO)C(N)C(=O)O,170.5131007,-2.212583827,12.2837757
15733,CC=C[C@](O)(CO)C(N)C(=O)O,170.5131007,-1.978722637,12.15543866
15737,CC[C@@](O)(C=CO)C(N)C(=O)O,170.5131007,-1.386337741,8.032129651
15739,C[C@@](C=CO)(CO)C(N)C(=O)O,170.5131007,-1.808238137,8.406438144
15749,C=C[C@](O)(CO)CC(N)C(=O)O,170.5131007,-2.305397892,12.69763712
15761,C[C@@](O)(C=CO)CC(N)C(=O)O,170.5131007,-1.848900397,8.067769002
15767,C=C[C@@](C)(O)C(O)C(N)C(=O)O,170.5131007,-1.948782607,12.25658385
15773,CC(O)=C(O)CCC(N)C(=O)O,170.5131007,-1.580286974,8.890286799
15787,CC(CC(N)C(=O)O)=C(O)CO,170.5131007,-2.001649975,8.096711764
15791,CC(O)=C(CO)CC(N)C(=O)O,170.5131007,-2.235511165,9.715055239
15797,CC(O)=C(C)C(O)C(N)C(=O)O,170.5131007,-1.873736156,9.714847874
15803,CC(O)=C[C@@](C)(O)C(N)C(=O)O,170.5131007,-1.836520759,9.869042157
15809,CC(=CO)[C@@](C)(O)C(N)C(=O)O,170.5131007,-1.665498864,7.840692338
15817,NC(C=CC(CO)CO)C(=O)O,170.5131007,-2.604313411,12.46135245
15823,NC(C=CC(O)CCO)C(=O)O,170.5131007,-2.433200756,12.45927139
15859,NC(C=CCC(O)CO)C(=O)O,170.5131007,-2.20449929,12.45525917
15877,CC(O)C(=CC(N)C(=O)O)CO,170.5131007,-2.483660413,12.45378568
15881,CC(=CC(N)C(=O)O)C(O)CO,170.5131007,-2.249799223,12.43749142
15887,CC(CO)C(O)=CC(N)C(=O)O,170.5131007,-1.994389154,9.177597863
15889,CCC(O)C(O)=CC(N)C(=O)O,170.5131007,-1.594575032,7.705006007
15901,CC(O)CC(O)=CC(N)C(=O)O,170.5131007,-2.057137688,9.305035863
15907,C[C@@](O)(C=CC(N)C(=O)O)CO,170.5131007,-2.212583827,12.44079067
15913,CC(C=C(O)C(N)C(=O)O)CO,170.5131007,-1.880038421,7.496173331
15919,CCC(O)C=C(O)C(N)C(=O)O,170.5131007,-1.594575032,7.120193185
15923,CC(=CC(O)CO)C(N)C(=O)O,170.5131007,-2.249799223,12.41054757
15937,CC(O)C=C(CO)C(N)C(=O)O,170.5131007,-2.483660413,12.3880096
15959,CC(O)CC=C(O)C(N)C(=O)O,170.5131007,-1.828436222,7.537934938
15971,CC(O)C(=CCO)C(N)C(=O)O,170.5131007,-2.483660413,12.38446385
15973,CC=C(C(O)CO)C(N)C(=O)O,170.5131007,-2.249799223,12.36688607
15991,CC(O)CC(=CO)C(N)C(=O)O,170.5131007,-1.891275517,7.865660308
16001,CC(CO)C(=CO)C(N)C(=O)O,170.5131007,-1.942877716,7.824215052
16007,CCC(O)C(=CO)C(N)C(=O)O,170.5131007,-1.657414327,7.448909765
16033,C=C(CC(O)CO)C(N)C(=O)O,170.5131007,-2.347773013,12.41527384
16057,C=C(C(CO)CO)C(N)C(=O)O,170.5131007,-2.747587134,12.41646532
16061,C=C(C(O)CCO)C(N)C(=O)O,170.5131007,-2.576474479,12.38694197
16063,NC(C(=O)O)C(O)=CCCCO,170.5131007,-1.800442582,7.576337867
16067,NC(C(=O)O)C(=CCCO)CO,170.5131007,-2.611574233,12.38974092
16069,NC(C(=O)O)C(=CCO)CCO,170.5131007,-2.611574233,12.41724634
16073,NC(C(=O)O)C(=CO)CCCO,170.5131007,-1.863281877,7.903984191
16087,C=C(C(N)C(=O)O)[C@](C)(O)CO,170.5131007,-2.35585755,12.35833843
16091,CC(O)C(O)C=CC(N)C(=O)O,170.5131007,-2.07658547,12.43943459
16097,C=C(C(N)C(=O)O)C(O)C(C)O,170.5131007,-2.219859193,12.35919761
16103,CC(=C(O)C(N)C(=O)O)C(C)O,170.5131007,-1.873736156,6.924885714
16111,CC(C)C(O)=C(O)C(N)C(=O)O,170.5131007,-1.270114163,6.479297211
16127,CC(=C(O)C(C)O)C(N)C(=O)O,170.5131007,-1.873736156,7.549967043
16139,CC(O)=C(C(C)O)C(N)C(=O)O,170.5131007,-2.107597346,9.282189124
16141,CC(C)(O)C=C(O)C(N)C(=O)O,170.5131007,-1.836520759,7.079389765
16183,CC(C)(O)C(=CO)C(N)C(=O)O,170.5131007,-1.899360054,7.408367226
16187,CC(C)(O)C(O)=CC(N)C(=O)O,170.5131007,-1.836520759,7.592444277
16189,NC(C=C(CO)CCO)C(=O)O,170.5131007,-2.611574233,12.45672853
16193,NC(C=C(O)CCCO)C(=O)O,170.5131007,-1.956350042,9.721382278
16217,CCC(CO)=C(O)C(N)C(=O)O,170.5131007,-1.845742515,6.923917294
16223,CC(=C(CO)CO)C(N)C(=O)O,170.5131007,-2.656874166,12.41584575
16229,CC(CCO)=C(O)C(N)C(=O)O,170.5131007,-2.001649975,7.341987673
16231,CC(CO)=C(CO)C(N)C(=O)O,170.5131007,-2.656874166,12.38461089
16249,CCCC(O)=C(O)C(N)C(=O)O,170.5131007,-1.190518324,6.513558525
16253,CC(=C(O)CCO)C(N)C(=O)O,170.5131007,-2.230351441,9.150330902
16267,CCC(O)=C(CO)C(N)C(=O)O,170.5131007,-2.001649975,9.149702885
16273,CCC(=C(O)CO)C(N)C(=O)O,170.5131007,-1.845742515,7.66389393
16301,CC(O)=C(CCO)C(N)C(=O)O,170.5131007,-2.235511165,9.699833451
16319,C=CC(O)OC(C)C(N)C(=O)O,170.5131007,-0.963313816,11.92866702
16333,C=CC(OC)C(O)C(N)C(=O)O,170.5131007,-1.586232771,12.29547637
16339,C=CC(O)C(OC)C(N)C(=O)O,170.5131007,-1.586232771,12.3210904
16349,C=COC(C)C(O)C(N)C(=O)O,170.5131007,-1.45600024,12.30433771
16361,C=COC(C(C)O)C(N)C(=O)O,170.5131007,-1.45600024,12.33042524
16363,C=COC(O)C(C)C(N)C(=O)O,170.5131007,-0.962009275,11.97046901
16369,C=CC(CO)OCC(N)C(=O)O,170.5131007,-1.645999841,12.41057972
16381,C=CC(O)COCC(N)C(=O)O,170.5131007,-1.645999841,12.40513576
16411,C=CC(O)OCCC(N)C(=O)O,170.5131007,-1.319929102,12.04304062
16417,C=CCC(O)OCC(N)C(=O)O,170.5131007,-1.319929102,12.1170067
16421,C=CCOC(O)CC(N)C(=O)O,170.5131007,-1.10958572,12.23259741
16427,C=COC(O)CCC(N)C(=O)O,170.5131007,-1.25784332,12.27083916
16433,C=COC(CO)CC(N)C(=O)O,170.5131007,-1.812615526,12.77323058
16447,C=COCC(O)CC(N)C(=O)O,170.5131007,-1.812615526,12.76872658
16451,C=C(C)C(O)OCC(N)C(=O)O,170.5131007,-1.136527569,11.7645378
16453,C=C(OCC(N)C(=O)O)C(C)O,170.5131007,-1.800235888,12.4006338
16477,C=C(OC)C(O)CC(N)C(=O)O,170.5131007,-2.097084104,12.74028264
16481,C=C(C)OC(O)CC(N)C(=O)O,170.5131007,-1.263821767,12.19053846
16487,CC=CC(O)OCC(N)C(=O)O,170.5131007,-0.993253846,11.93810996
16493,CC(O)C=COCC(N)C(=O)O,170.5131007,-1.71980146,12.40621284
16519,COC=CC(O)CC(N)C(=O)O,170.5131007,-2.016649676,12.77009386
16529,CC(C=CO)OCC(N)C(=O)O,170.5131007,-1.189502346,8.113782382
16547,COC(C=CO)CC(N)C(=O)O,170.5131007,-1.486350561,8.108583245
16553,CC=COC(O)CC(N)C(=O)O,170.5131007,-0.949526149,12.19563887
16561,CC(CC(N)C(=O)O)OC=CO,170.5131007,-1.35611803,7.571215117
16567,C=CCOCC(O)C(N)C(=O)O,170.5131007,-1.645999841,12.32365076
16573,C=CCOC(CO)C(N)C(=O)O,170.5131007,-1.645999841,12.34200412
16603,C=COCCC(O)C(N)C(=O)O,170.5131007,-1.812615526,12.37128192
16607,C=COC(CCO)C(N)C(=O)O,170.5131007,-1.812615526,12.36639233
16619,C=COCC(CO)C(N)C(=O)O,170.5131007,-1.87855649,12.68497757
16631,C=CC(OCCO)C(N)C(=O)O,170.5131007,-1.645999841,12.32578337
16633,C=C(CO)OC(C)C(N)C(=O)O,170.5131007,-1.800235888,12.36731998
16649,C=C(CC(O)C(N)C(=O)O)OC,170.5131007,-2.097084104,12.36627824
16651,C=C(COC)C(O)C(N)C(=O)O,170.5131007,-1.993307714,12.30822121
16657,C=C(CO)C(OC)C(N)C(=O)O,170.5131007,-1.993307714,12.32131013
16661,C=C(C)OCC(O)C(N)C(=O)O,170.5131007,-1.800235888,12.32241963
16673,C=C(C)OC(CO)C(N)C(=O)O,170.5131007,-1.800235888,12.335109
16691,C=C(OCC)C(O)C(N)C(=O)O,170.5131007,-1.800235888,12.23355805
16693,C=C(OC)C(CO)C(N)C(=O)O,170.5131007,-2.163025068,12.61537488
16699,CC(OC=CCO)C(N)C(=O)O,170.5131007,-1.71980146,12.37093066
16703,COC=CCC(O)C(N)C(=O)O,170.5131007,-1.78794821,12.36860158
16729,CC(OCC=CO)C(N)C(=O)O,170.5131007,-1.189502346,8.158594584
16741,COC(CC=CO)C(N)C(=O)O,170.5131007,-1.257649095,8.529347853
16747,COCC=CC(O)C(N)C(=O)O,170.5131007,-1.850033991,12.32039929
16759,COC(C=CCO)C(N)C(=O)O,170.5131007,-1.850033991,12.32634323
16763,CC=COCC(O)C(N)C(=O)O,170.5131007,-1.48594027,12.32246065
16787,CC=COC(CO)C(N)C(=O)O,170.5131007,-1.48594027,12.33532424
16811,CCC(OC=CO)C(N)C(=O)O,170.5131007,-0.893555374,7.558981471
16823,CC(COC=CO)C(N)C(=O)O,170.5131007,-1.293369495,7.587814197
16829,CCOC=CC(O)C(N)C(=O)O,170.5131007,-1.71980146,12.31720119
16831,COC=CC(CO)C(N)C(=O)O,170.5131007,-2.187762331,12.6582666
16843,CCOC(C=CO)C(N)C(=O)O,170.5131007,-1.189502346,8.076927216
16871,COCC(C=CO)C(N)C(=O)O,170.5131007,-1.657463217,8.452245225
16879,C=C(CO)COCC(N)C(=O)O,170.5131007,-2.053074784,12.41252366
16883,C=C(CCO)OCC(N)C(=O)O,170.5131007,-2.156851174,12.40654906
16889,C=C(CO)OCCC(N)C(=O)O,170.5131007,-2.156851174,12.77679625
16901,C=C(CC(N)C(=O)O)OCCO,170.5131007,-2.156851174,12.70785852
16903,NC(COCC=CCO)C(=O)O,170.5131007,-1.909801061,12.41313841
16921,NC(COC=CCCO)C(=O)O,170.5131007,-1.84771528,12.40676157
16927,NC(CCOC=CCO)C(=O)O,170.5131007,-2.076416746,12.78554898
16931,NC(COCCC=CO)C(=O)O,170.5131007,-1.317416165,8.175160731
16937,NC(CCOCC=CO)C(=O)O,170.5131007,-1.546117631,7.798964158
16943,NC(CCCOC=CO)C(=O)O,170.5131007,-1.255330384,7.229713292
16963,NC(CC=COCCO)C(=O)O,170.5131007,-1.84771528,12.75454094
16979,CC(=COCC(N)C(=O)O)CO,170.5131007,-1.893015213,12.40594528
16981,CC(=CO)COCC(N)C(=O)O,170.5131007,-1.362716099,7.962671175
16987,CC=C(CO)OCC(N)C(=O)O,170.5131007,-1.830175918,12.40257752
16993,CCC(=CO)OCC(N)C(=O)O,170.5131007,-1.237791022,7.381605179
17011,COC(=CO)CCC(N)C(=O)O,170.5131007,-1.539798962,7.408032184
17021,COC(=CCC(N)C(=O)O)CO,170.5131007,-2.132183858,12.74714688
17027,CC=C(O)COCC(N)C(=O)O,170.5131007,-1.299876804,8.317374968
17029,CCC(O)=COCC(N)C(=O)O,170.5131007,-1.237791022,9.21861308
17033,COC=C(O)CCC(N)C(=O)O,170.5131007,-1.539798962,9.166476708
17041,COCC(O)=CCC(N)C(=O)O,170.5131007,-1.601884743,8.242912647
17047,COC=C(CO)CC(N)C(=O)O,170.5131007,-2.195023153,12.7474561
17053,COCC(=CO)CC(N)C(=O)O,170.5131007,-1.664724038,7.880831429
17077,CC(=CCO)OCC(N)C(=O)O,170.5131007,-2.064037108,12.40638007
17093,CC(=CO)OCCC(N)C(=O)O,170.5131007,-1.700353678,7.429308991
17099,CC(O)=CCOCC(N)C(=O)O,170.5131007,-1.533737994,9.991868887
17107,CC(O)=COCCC(N)C(=O)O,170.5131007,-1.700353678,9.404116088
17117,CCC=C(O)OCC(N)C(=O)O,170.5131007,-0.132955096,7.190512917
17123,COC(O)=CCCC(N)C(=O)O,170.5131007,-0.434963035,7.209862175
17137,CC=C(O)OCCC(N)C(=O)O,170.5131007,-0.517564022,7.242987748
17159,CCOC(O)=CCC(N)C(=O)O,170.5131007,-0.522723746,7.166152785
17167,COC(=CCO)CC(N)C(=O)O,170.5131007,-2.360885324,12.70874285
17183,CCOC(=CO)CC(N)C(=O)O,170.5131007,-1.700353678,7.365487403
17189,C=CCO[C@](C)(O)C(N)C(=O)O,170.5131007,-1.131826115,11.26113934
17191,C=CO[C@@](O)(CC)C(N)C(=O)O,170.5131007,-0.721528411,11.03274993
17203,C=COC[C@@](C)(O)C(N)C(=O)O,170.5131007,-1.591998596,12.28107185
17207,C=CO[C@](C)(CO)C(N)C(=O)O,170.5131007,-1.591998596,12.29901699
17209,C=C[C@](O)(OCC)C(N)C(=O)O,170.5131007,-0.788773916,10.70069385
17231,C=C[C@](O)(COC)C(N)C(=O)O,170.5131007,-1.722231128,12.15931781
17239,C=C[C@@](CO)(OC)C(N)C(=O)O,170.5131007,-1.722231128,12.25121017
17257,C=C[C@](C)(O)OCC(N)C(=O)O,170.5131007,-1.131826115,11.83670666
17291,C=C[C@@](O)(CC(N)C(=O)O)OC,170.5131007,-0.87527875,11.60883139
17293,C=CO[C@](C)(O)CC(N)C(=O)O,170.5131007,-1.088098418,12.07897499
17299,C=C(C)O[C@](C)(O)C(N)C(=O)O,170.5131007,-1.286062162,11.18201414
17317,C=C(OC)[C@@](C)(O)C(N)C(=O)O,170.5131007,-1.876467174,12.18492785
17321,CC(=CO)OC(C)C(N)C(=O)O,170.5131007,-1.343738392,7.400421035
17327,COC(C)=CC(O)C(N)C(=O)O,170.5131007,-2.004270038,12.31677217
17333,CC(O)=COC(C)C(N)C(=O)O,170.5131007,-1.343738392,9.375035449
17341,COC(C=C(C)O)C(N)C(=O)O,170.5131007,-1.473970924,9.910035338
17351,COC=C(C)C(O)C(N)C(=O)O,170.5131007,-1.833248143,12.30668443
17359,COC(C(C)=CO)C(N)C(=O)O,170.5131007,-1.302949029,7.881302357
17377,CC=C(O)OC(C)C(N)C(=O)O,170.5131007,-0.160948736,7.219968238
17383,COC(O)=CC(C)C(N)C(=O)O,170.5131007,-0.514558874,7.136687194
17387,CC=C(OC)C(O)C(N)C(=O)O,170.5131007,-1.770408848,12.23210485
17389,COC(=CO)C(C)C(N)C(=O)O,170.5131007,-1.577838073,7.346659743
17393,CC(C)=C(O)OCC(N)C(=O)O,170.5131007,-0.334162489,7.051116532
17401,CC(O)=C(C)OCC(N)C(=O)O,170.5131007,-1.68797404,9.229167546
17417,COC(CC(N)C(=O)O)=C(C)O,170.5131007,-1.984822256,9.194202142
17419,COC(O)=C(C)CC(N)C(=O)O,170.5131007,-0.636170429,6.997542581
17431,CC=CO[C@](C)(O)C(N)C(=O)O,170.5131007,-0.971766544,11.18872277
17443,CC(C)(OC=CO)C(N)C(=O)O,170.5131007,-1.135501101,7.542333691
17449,COC=C[C@@](C)(O)C(N)C(=O)O,170.5131007,-1.796032746,12.27995681
17467,CO[C@](C)(C=CO)C(N)C(=O)O,170.5131007,-1.265733632,8.032217708
17471,COC(C=CC(N)C(=O)O)CO,170.5131007,-1.850033991,12.45843096
17477,COCC(O)C=CC(N)C(=O)O,170.5131007,-1.850033991,12.4513713
17483,CCOC(O)C=CC(N)C(=O)O,170.5131007,-1.227115036,11.94589602
17489,CC(CO)OC=CC(N)C(=O)O,170.5131007,-1.71980146,12.42933623
17491,CC(O)COC=CC(N)C(=O)O,170.5131007,-1.71980146,12.43013832
17497,CCC(O)OC=CC(N)C(=O)O,170.5131007,-1.159869531,12.12688293
17509,NC(C=CCOCCO)C(=O)O,170.5131007,-1.909801061,12.46053645
17519,NC(C=COCCCO)C(=O)O,170.5131007,-2.076416746,12.43169991
17539,C=C(C(CO)OC)C(N)C(=O)O,170.5131007,-1.993307714,12.38673466
17551,C=C(C(O)COC)C(N)C(=O)O,170.5131007,-1.993307714,12.37248306
17569,C=C(C(O)OCC)C(N)C(=O)O,170.5131007,-1.370388759,11.70210574
17573,C=C(COCCO)C(N)C(=O)O,170.5131007,-2.053074784,12.39312098
17579,COCCC=C(O)C(N)C(=O)O,170.5131007,-1.601884743,7.542107829
17581,COC(=CCCO)C(N)C(=O)O,170.5131007,-2.132183858,12.12864874
17597,CCOCC=C(O)C(N)C(=O)O,170.5131007,-1.533737994,7.165173825
17599,COCC=C(CO)C(N)C(=O)O,170.5131007,-2.257108934,12.38870269
17609,CCOC(=CCO)C(N)C(=O)O,170.5131007,-2.064037108,12.12746583
17623,COCC(=CCO)C(N)C(=O)O,170.5131007,-2.257108934,12.38919499
17627,CC=C(OCCO)C(N)C(=O)O,170.5131007,-1.830175918,12.1282181
17657,CCCOC=C(O)C(N)C(=O)O,170.5131007,-1.237791022,6.606818596
17659,CC(=COCCO)C(N)C(=O)O,170.5131007,-1.893015213,12.39312816
17669,COC=C(CCO)C(N)C(=O)O,170.5131007,-2.195023153,12.38918759
17681,CCOC=C(CO)C(N)C(=O)O,170.5131007,-2.126876403,12.3603884
17683,CCCOC(=CO)C(N)C(=O)O,170.5131007,-1.237791022,7.049717713
17707,COCCC(=CO)C(N)C(=O)O,170.5131007,-1.664724038,7.869824198
17713,CCOCC(=CO)C(N)C(=O)O,170.5131007,-1.596577289,7.493697754
17729,COC(C)C=C(O)C(N)C(=O)O,170.5131007,-1.473970924,7.120280975
17737,COC(=CC(C)O)C(N)C(=O)O,170.5131007,-2.004270038,12.12729407
17747,CC(C)OC=C(O)C(N)C(=O)O,170.5131007,-1.343738392,6.590227904
17749,COC=C(C(C)O)C(N)C(=O)O,170.5131007,-2.067109333,12.35630347
17761,CC(C)OC(=CO)C(N)C(=O)O,170.5131007,-1.343738392,7.033057332
17783,COC(C)C(=CO)C(N)C(=O)O,170.5131007,-1.536810219,7.448987289
17789,C=C(C(N)C(=O)O)[C@@](C)(O)OC,170.5131007,-1.479133988,11.61033253
17791,COC(=CC(N)C(=O)O)C(C)O,170.5131007,-2.004270038,12.41996026
17807,COC(C)C(O)=CC(N)C(=O)O,170.5131007,-1.473970924,7.695929948
17827,CC(C)OC(O)=CC(N)C(=O)O,170.5131007,-0.394809926,6.784233388
17837,CO[C@@](C)(O)C=CC(N)C(=O)O,170.5131007,-1.335860265,11.83668698
17839,CC(C)(O)OC=CC(N)C(=O)O,170.5131007,-1.548679933,12.1979765
17851,COCC(=CC(N)C(=O)O)CO,170.5131007,-2.257108934,12.45561247
17863,COC(=CC(N)C(=O)O)CCO,170.5131007,-2.360885324,12.42790799
17881,CCOC(=CC(N)C(=O)O)CO,170.5131007,-2.064037108,12.42235557
17891,COCCC(O)=CC(N)C(=O)O,170.5131007,-1.830586209,9.346124604
17903,CCOCC(O)=CC(N)C(=O)O,170.5131007,-1.533737994,7.849460354
17909,CC(=CC(N)C(=O)O)OCCO,170.5131007,-2.064037108,12.42732633
17911,CCCOC(O)=CC(N)C(=O)O,170.5131007,-0.288862556,6.797141285
17921,COCC(C)=C(O)C(N)C(=O)O,170.5131007,-1.647184677,6.965718313
17923,COC(=C(C)CO)C(N)C(=O)O,170.5131007,-2.177483791,12.12467901
17929,CCC(OC)=C(O)C(N)C(=O)O,170.5131007,-1.5222596,6.425408034
17939,COC(CO)=C(C)C(N)C(=O)O,170.5131007,-2.177483791,12.38473665
17957,CCC(O)=C(OC)C(N)C(=O)O,170.5131007,-1.5222596,8.704429983
17959,COCC(O)=C(C)C(N)C(=O)O,170.5131007,-1.647184677,7.655713219
17971,CCOC(C)=C(O)C(N)C(=O)O,170.5131007,-1.68797404,6.444370886
17977,COC(C)=C(CO)C(N)C(=O)O,170.5131007,-2.411344981,12.35663977
17981,CCOC(=C(C)O)C(N)C(=O)O,170.5131007,-1.68797404,8.860772701
17987,COCC(=C(C)O)C(N)C(=O)O,170.5131007,-1.881045867,9.323115412
17989,CCOC(O)=C(C)C(N)C(=O)O,170.5131007,-0.568023679,6.616152066
18013,CCC(=C(O)OC)C(N)C(=O)O,170.5131007,-0.480262969,6.586916129
18041,C=CCOC(OC)C(N)C(=O)O,170.5131007,-0.736762337,11.79323403
18043,C=COC(OCC)C(N)C(=O)O,170.5131007,-0.606529806,11.71615034
18047,C=COCOC(C)C(N)C(=O)O,170.5131007,-0.762539864,12.37627923
18049,C=COCC(OC)C(N)C(=O)O,170.5131007,-1.229448761,12.34440333
18059,C=COC(COC)C(N)C(=O)O,170.5131007,-1.229448761,12.33760057
18061,C=CC(OCOC)C(N)C(=O)O,170.5131007,-0.892772395,12.324982
18077,C=CCOCOCC(N)C(=O)O,170.5131007,-0.952539465,12.4121438
18089,C=COCCOCC(N)C(=O)O,170.5131007,-1.289215831,12.41358947
18097,C=COCOCCC(N)C(=O)O,170.5131007,-1.11915515,12.78663685
18119,C=C(COCC(N)C(=O)O)OC,170.5131007,-1.573684409,12.41337009
18121,C=C(COC)OCC(N)C(=O)O,170.5131007,-1.573684409,12.40667671
18127,C=C(C)OCOCC(N)C(=O)O,170.5131007,-1.106775512,12.41213969
18131,C=C(OCC)OCC(N)C(=O)O,170.5131007,-0.494523411,12.40539643
18133,C=C(OC)OCCC(N)C(=O)O,170.5131007,-0.791371627,12.78626948
18143,C=C(CC(N)C(=O)O)OCOC,170.5131007,-1.403623728,12.70957459
18149,COC=CCOCC(N)C(=O)O,170.5131007,-1.493249981,12.41339997
18169,COCC=COCC(N)C(=O)O,170.5131007,-1.493249981,12.40688956
18181,CC=COCOCC(N)C(=O)O,170.5131007,-0.792479894,12.41213973
18191,CCOC=COCC(N)C(=O)O,170.5131007,-1.36301745,12.40686351
18199,COC=COCCC(N)C(=O)O,170.5131007,-1.659865665,12.78630568
18211,COCOC=CCC(N)C(=O)O,170.5131007,-1.094487834,12.7564887
18217,C=CC(OC)OCC(N)C(=O)O,170.5131007,-0.736762337,12.41182938
18223,C=COC(C)OCC(N)C(=O)O,170.5131007,-0.949582005,12.4119948
18229,C=COC(CC(N)C(=O)O)OC,170.5131007,-0.69303464,12.73410947
18233,C=C(C)OC(OC)C(N)C(=O)O,170.5131007,-0.890998384,11.71554028
18251,C=C(OC)OC(C)C(N)C(=O)O,170.5131007,-0.434756341,12.3697527
18253,C=C(OC)C(OC)C(N)C(=O)O,170.5131007,-1.513917339,12.29057775
18257,C=CO[C@](C)(OC)C(N)C(=O)O,170.5131007,-0.715275035,11.53615045
18269,C=CC(OC)(OC)C(N)C(=O)O,170.5131007,-0.502455367,11.1047043
18287,CC=COC(OC)C(N)C(=O)O,170.5131007,-0.576702766,11.72073773
18289,COC=COC(C)C(N)C(=O)O,170.5131007,-1.30325038,12.37119596
18301,COC=CC(OC)C(N)C(=O)O,170.5131007,-1.433482911,12.32541708
18307,COC(C)=COCC(N)C(=O)O,170.5131007,-1.647486028,12.40686027
18311,COC=C(C)OCC(N)C(=O)O,170.5131007,-1.647486028,12.40667832
18313,CC=C(OC)OCC(N)C(=O)O,170.5131007,-0.464696371,12.40539418
18329,COC(=CCC(N)C(=O)O)OC,170.5131007,-0.766704311,12.75456353
18341,COC=C(CC(N)C(=O)O)OC,170.5131007,-1.944334243,12.70779825
18353,COCOCC=CC(N)C(=O)O,170.5131007,-1.156573615,12.46148749
18367,COCCOC=CC(N)C(=O)O,170.5131007,-1.493249981,12.43184708
18371,CCOCOC=CC(N)C(=O)O,170.5131007,-1.026341084,12.43180886
18379,C=C(COCOC)C(N)C(=O)O,170.5131007,-1.299847338,12.39391292
18397,COC(C=CC(N)C(=O)O)OC,170.5131007,-0.940796487,12.46012455
18401,COC(C)OC=CC(N)C(=O)O,170.5131007,-1.153616155,12.43180509
18413,COCC=C(OC)C(N)C(=O)O,170.5131007,-1.777718559,12.1277911
18427,CC=C(OCOC)C(N)C(=O)O,170.5131007,-1.076948472,12.12752642
18433,CCOC=C(OC)C(N)C(=O)O,170.5131007,-1.647486028,12.06585458
18439,CCOC(=COC)C(N)C(=O)O,170.5131007,-1.647486028,12.06372007
18443,COCOC=C(C)C(N)C(=O)O,170.5131007,-1.139787767,12.39392052
18451,COC=C(COC)C(N)C(=O)O,170.5131007,-1.840557854,12.36127675
18457,C=C(C(OC)OC)C(N)C(=O)O,170.5131007,-1.08407021,12.36022612
18461,COCC(=CC(N)C(=O)O)OC,170.5131007,-1.777718559,12.42676696
18481,COCOC(C)=CC(N)C(=O)O,170.5131007,-1.310809662,12.4281974
18493,CCOC(=CC(N)C(=O)O)OC,170.5131007,-0.698557561,12.33215811
18503,COC(C)=C(OC)C(N)C(=O)O,170.5131007,-1.931954606,12.04726637
18517,COC(OC)=C(C)C(N)C(=O)O,170.5131007,-0.812004244,12.22613017
18521,CC(C=O)CC(O)C(N)C(=O)O,170.5131007,-1.942246881,12.299552
18523,CC(CC(O)C=O)C(N)C(=O)O,170.5131007,-1.916422646,12.65013479
18539,CCC(C=O)C(O)C(N)C(=O)O,170.5131007,-1.786339421,12.28498717
18541,CC(C(C=O)CO)C(N)C(=O)O,170.5131007,-2.227710269,12.68581674
18553,CC(C=O)C(CO)C(N)C(=O)O,170.5131007,-2.342061002,12.64032308
18583,CCC(C(O)C=O)C(N)C(=O)O,170.5131007,-1.874865919,12.54752815
18587,CC(CC=O)C(O)C(N)C(=O)O,170.5131007,-2.120260333,12.2934143
